x_m,y_m,r
26.8637077832125,0.0571647891260701,-6.55185075324821e-05
26.9643208161516,0.0572900144643843,-6.55185101171897e-05
27.064933847914,0.057414576556988,-6.55185127028315e-05
27.1655468784952,0.057538475403889,-6.55185152964752e-05
27.2661599078909,0.0576617110050953,-6.55185179111668e-05
27.3667729360967,0.0577842833606146,-6.55185204960046e-05
27.4673859631081,0.0579061924704548,-6.55185231012818e-05
27.5679989889209,0.058027438334624,-6.55185256814247e-05
27.6686120135305,0.0581480209531301,-6.55185282975731e-05
27.7692250369326,0.058267940325981,-6.55185308890027e-05
27.8698380591228,0.0583871964531848,-6.55185334800676e-05
27.9704510800967,0.0585057893347496,-6.55185360847365e-05
28.0710640998499,0.0586237189706834,-6.55185386726848e-05
28.1716771183779,0.0587409853609943,-6.55185412859557e-05
28.2722901356765,0.0588575885056905,-6.55185438781668e-05
28.3729031517412,0.0589735284047801,-6.55185464550519e-05
28.4735161665675,0.0590888050582714,-6.55185490762217e-05
28.5741291801511,0.0592034184661725,-6.55185516685304e-05
28.6747421924877,0.0593173686284918,-6.55185542545006e-05
28.7753552035727,0.0594306555452375,-6.5518556862598e-05
28.8759682134018,0.0595432792164179,-6.55185594454243e-05
28.9765812219706,0.0596552396420415,-6.55185620806881e-05
29.0771942292748,0.0597665368221164,-6.55185646363457e-05
29.1778072353098,0.0598771707566512,-6.55185672483376e-05
29.2784202400713,0.0599871414456543,-6.55185698514451e-05
29.3790332435549,0.0600964488891341,-6.55185724593634e-05
29.4796462457563,0.0602050930870991,-6.55185750172358e-05
29.5802592466709,0.060313074039558,-6.55185776496387e-05
29.6808722462944,0.0604203917465191,-6.55185802562275e-05
29.7814852446225,0.060527046207991,-6.55185828136417e-05
29.8820982416506,0.0606330374239825,-6.5518585445985e-05
29.9827112373745,0.0607383653945021,-6.55185880292821e-05
30.0833242317897,0.0608430301195585,-6.55185906263607e-05
30.1839372248917,0.0609470315991603,-6.55185932276881e-05
30.2845502166763,0.0610503698333164,-6.55185958298545e-05
30.385163207139,0.0611530448220354,-6.55185984262809e-05
30.4857761962755,0.0612550565653262,-6.55186010149849e-05
30.5863891840812,0.0613564050631975,-6.55186036173066e-05
30.6870021705518,0.0614570903156582,-6.55186062222998e-05
30.787615155683,0.0615571123227172,-6.55186088191842e-05
30.8882281394703,0.0616564710843833,-6.55186114120556e-05
30.9888411219093,0.0617551666006655,-6.55186140040768e-05
31.0894541029956,0.0618531988715728,-6.55186166311141e-05
31.1900670827249,0.061950567897114,-6.55186191818587e-05
31.2906800610926,0.0620472736772984,-6.55186218227817e-05
31.3912930380945,0.0621433162121348,-6.55186244001976e-05
31.4919060137261,0.0622386955016324,-6.55186270167353e-05
31.5925189879831,0.0623334115458002,-6.5518629580709e-05
31.6931319608609,0.0624274643446475,-6.55186322125528e-05
31.7937449323553,0.0625208538981833,-6.55186347930182e-05
31.8943579024618,0.0626135802064169,-6.55186374099843e-05
31.9949708711761,0.0627056432693574,-6.55186399957351e-05
32.0955838384937,0.0627970430870141,-6.55186425808431e-05
32.1961968044102,0.0628877796593964,-6.55186452016698e-05
32.2968097689212,0.0629778529865134,-6.5518647791723e-05
32.3974227320224,0.0630672630683746,-6.55186503869938e-05
32.4980356937093,0.0631560099049893,-6.55186529970925e-05
32.5986486539776,0.0632440934963669,-6.55186555774768e-05
32.6992616128227,0.0633315138425168,-6.55186581981805e-05
32.7998745702405,0.0634182709434485,-6.55186607704538e-05
32.9004875262263,0.0635043647991715,-6.55186633965298e-05
33.0011004807759,0.0635897954096952,-6.55186659807474e-05
33.1017134338849,0.0636745627750293,-6.55186685855289e-05
33.2023263855488,0.0637586668951832,-6.55186711751837e-05
33.3029393357632,0.0638421077701666,-6.55186737875527e-05
33.4035522845238,0.0639248853999891,-6.55186763715206e-05
33.5041652318261,0.0640069997846604,-6.55186789797316e-05
33.6047781776657,0.0640884509241901,-6.55186815787289e-05
33.7053911220383,0.064169238818588,-6.55186841835583e-05
33.8060040649395,0.0642493634678638,-6.55186867679414e-05
33.9066170063648,0.0643288248720273,-6.5518689380166e-05
34.0072299463099,0.0644076230310883,-6.55186919718935e-05
34.1078428847703,0.0644857579450566,-6.55186945666539e-05
34.2084558217416,0.0645632296139421,-6.55186971849806e-05
34.3090687572195,0.0646400380377546,-6.55186997653582e-05
34.4096816911996,0.0647161832165042,-6.551870237178e-05
34.5102946236774,0.0647916651502007,-6.55187049753778e-05
34.6109075546486,0.0648664838388541,-6.55187075605506e-05
34.7115204841087,0.0649406392824745,-6.55187101880176e-05
34.8121334120534,0.0650141314810717,-6.55187127560659e-05
